id,merchantId,customerId,eventType,transactionId,amount,currency,paymentMethod,status,failureReason,checkoutStage,subscriptionStatus,occurredAt,isRecovered
83665ad0-3fea-488b-8efb-988fc72a7dc1,f6483f49-7190-4ed1-b230-ebf5ab3da486,19d4d92c-af00-420e-9142-9acdaf9a2482,SUBSCRIPTION_FAILURE,txn_79a7bdc10492,144.07,USD,CARD,FAILED,PAYMENT_TIMEOUT,AUTHENTICATION,HALTED,2026-08-21T09:17:09.902752,1
e82b826b-b3b2-434f-8ad4-b21feae62173,f6483f49-7190-4ed1-b230-ebf5ab3da486,d2f1f94e-6268-4eb3-9bc1-7b566bb29a3a,CHECKOUT_ABANDONMENT,txn_fe63874c9a23,131.38,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-07-29T22:14:22.545938,0
001e06fc-5fa6-41b5-8820-8c125db86b87,f6483f49-7190-4ed1-b230-ebf5ab3da486,9a81e01a-c010-46fa-8f26-dab18eaeea52,PAYMENT_FAILURE,txn_4590f9e020e0,77.63,USD,WALLET,FAILED,PAYMENT_METHOD_EXPIRED,PAYMENT,,2026-08-18T05:14:59.431022,0
27443cb3-c0aa-4571-b5fa-79f81586c736,f6483f49-7190-4ed1-b230-ebf5ab3da486,ab2576bc-d36d-4af5-8a35-052ce71eef2c,CHECKOUT_ABANDONMENT,txn_b5904f45e457,184.49,USD,WALLET,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-04T02:16:24.476819,0
8264314d-f971-4422-af42-48ba480c0c5d,f6483f49-7190-4ed1-b230-ebf5ab3da486,2e9e79b3-b566-42ed-a35d-7582a43ffc15,PAYMENT_FAILURE,txn_4629dbc96133,108.96,USD,UPI,FAILED,NETWORK_ERROR,PAYMENT,,2026-08-03T18:50:06.269876,1
34b6037d-3142-40e4-98a9-9c737fc0eeed,f6483f49-7190-4ed1-b230-ebf5ab3da486,80308c3a-6cd0-4d48-89fc-4e56bcdb7c14,PAYMENT_FAILURE,txn_7607a2a7fdd1,143.9,USD,WALLET,FAILED,AUTHENTICATION_REQUIRED,PAYMENT,,2026-08-23T23:22:12.705401,1
df3cbe53-9b51-4b2e-9f79-24598e3c45d0,f6483f49-7190-4ed1-b230-ebf5ab3da486,f76acbca-5cc8-420d-858f-d0809eb0ac9c,CHECKOUT_ABANDONMENT,txn_d45c854850ee,127.67,USD,UPI,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-23T00:56:57.778628,0
17749e79-25ba-46f1-9436-b5ca04db8a98,f6483f49-7190-4ed1-b230-ebf5ab3da486,28c3d868-e205-47eb-b3bf-cbce1be35fc2,PAYMENT_FAILURE,txn_3f59d40bd608,134.62,USD,UPI,FAILED,BANK_DECLINED,AUTHENTICATION,,2026-08-18T14:54:05.692677,0
60b10d18-7f3e-4801-843a-604de54c70dc,f6483f49-7190-4ed1-b230-ebf5ab3da486,9c839d19-df11-4fab-892c-ac4fcf861064,SUBSCRIPTION_FAILURE,txn_74edc9446605,93.61,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,HALTED,2026-08-14T13:31:19.428467,1
ecf3aa84-61b4-4f83-9202-50a5d624ff32,f6483f49-7190-4ed1-b230-ebf5ab3da486,f7cd35af-a74f-472b-b3de-de3a51fdb318,CHECKOUT_ABANDONMENT,txn_ad4cd8f4a4bb,187.09,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-10T07:47:38.483573,1
a4bcb92b-82d3-4a17-9117-945b9db76160,f6483f49-7190-4ed1-b230-ebf5ab3da486,86601fbd-696c-486b-9cd9-11f170d67eb3,OVERDUE_RECEIVABLE,txn_3cac4858534e,182.54,USD,NETBANKING,FAILED,BANK_DECLINED,CONFIRMATION,,2026-08-24T05:09:09.550270,1
65c4eaed-dd0b-4209-a36f-1502cfcbe9f4,f6483f49-7190-4ed1-b230-ebf5ab3da486,e9b0f82c-6376-4bd5-8315-9fdf6f0f68e6,PAYMENT_FAILURE,txn_5dd594aeef39,165.12,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-13T22:38:50.582271,0
3313560b-3261-487f-9d15-f81294a078c2,f6483f49-7190-4ed1-b230-ebf5ab3da486,54bd5241-c31e-4c56-9f82-a6492340d518,PAYMENT_FAILURE,txn_6c90fae98a86,217.54,USD,UPI,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-07-19T11:44:51.762283,0
c171350c-a4a4-4948-8bc0-ff193ee9c9ae,f6483f49-7190-4ed1-b230-ebf5ab3da486,0c4f1314-92c6-436b-92e7-06be44c3f094,PAYMENT_FAILURE,txn_e8695cd537e6,165.95,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-23T20:35:08.033765,0
72a907b6-f465-4c9c-86f9-0021eeba5f6b,f6483f49-7190-4ed1-b230-ebf5ab3da486,e96589d0-594c-4f5c-a684-53d0b2f268df,PAYMENT_FAILURE,txn_a32baba2271e,146.92,USD,UPI,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-21T05:15:52.731493,0
cec0cc1f-7789-44ca-88f6-20bcaa270afa,f6483f49-7190-4ed1-b230-ebf5ab3da486,a84895bd-3957-4be7-bdcd-80125a2737a5,PAYMENT_FAILURE,txn_daa178ef9aec,151.9,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-22T07:14:53.949693,0
63a6ac0f-7437-4c65-bc4c-17b9b90825f5,f6483f49-7190-4ed1-b230-ebf5ab3da486,cab7d50a-4d61-49de-92b7-da07963f23a4,CHECKOUT_ABANDONMENT,txn_6665d3c1d4b6,31.05,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,AUTHENTICATION,,2026-07-09T10:28:51.980397,0
3427ba31-b999-4047-8f63-0c5ef6dfbf18,f6483f49-7190-4ed1-b230-ebf5ab3da486,94dcaf24-d82a-4646-b70c-fe38f7d65abb,SUBSCRIPTION_FAILURE,txn_f4c1e1280f1f,108.66,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,PAYMENT,ACTIVE,2026-08-18T10:11:17.846355,1
99c46e07-6b2a-4636-b562-e3b401e79c90,f6483f49-7190-4ed1-b230-ebf5ab3da486,2e9e79b3-b566-42ed-a35d-7582a43ffc15,SUBSCRIPTION_FAILURE,txn_73b71584255f,73.83,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,CANCELED,2026-08-21T19:42:48.263993,1
668afd13-f9c0-4e6f-8d1d-6b38ec137440,f6483f49-7190-4ed1-b230-ebf5ab3da486,035438d4-d3bd-48db-8a56-36068486bc1a,PAYMENT_FAILURE,txn_8bf10617b27e,102.22,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-08-17T03:52:16.722789,1
545e2800-72a4-4cf1-9a17-076f009695bd,f6483f49-7190-4ed1-b230-ebf5ab3da486,1f98834e-044d-4b9a-8077-2232d8fd5839,CHECKOUT_ABANDONMENT,txn_58b922700525,202.63,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,AUTHENTICATION,,2026-08-23T19:21:06.474498,0
8aebd02e-d5d2-4786-bd9d-8efd3e6e79f1,f6483f49-7190-4ed1-b230-ebf5ab3da486,80c247b2-81a8-4dd9-b9ca-c8c7ce5e68fd,SUBSCRIPTION_FAILURE,txn_398555544f15,153.02,USD,UPI,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,HALTED,2026-07-26T10:57:36.630321,1
2a50f4b7-49a6-45e9-bdcc-9b1be0f0a302,f6483f49-7190-4ed1-b230-ebf5ab3da486,f9804e90-5e62-422b-97ed-6cfa51be505a,SUBSCRIPTION_FAILURE,txn_261eef3e2b02,114.7,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,PAYMENT,CANCELED,2026-07-14T04:54:41.671201,0
4d433a58-93b0-4ac1-aabf-eadbf23d39e9,f6483f49-7190-4ed1-b230-ebf5ab3da486,9cebb920-1142-418a-bc17-7e7048358e4b,PAYMENT_FAILURE,txn_80367afcf951,132.79,USD,CARD,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-20T01:44:29.947542,1
95ce7487-a780-4006-881c-9b56fa184584,f6483f49-7190-4ed1-b230-ebf5ab3da486,6340c414-e5f6-45b4-a570-b19373322e6a,PAYMENT_FAILURE,txn_2d15e4e569ad,226.36,USD,UPI,FAILED,PAYMENT_TIMEOUT,AUTHENTICATION,,2026-08-21T18:37:36.243306,0
f0e421b0-abdb-4caf-95a4-6ad9a7561e38,f6483f49-7190-4ed1-b230-ebf5ab3da486,c2fe5931-e265-42e7-9660-b632428f2711,SUBSCRIPTION_FAILURE,txn_fa431978b729,155.24,USD,CARD,FAILED,BANK_DECLINED,CONFIRMATION,CANCELED,2026-08-20T07:26:54.397654,1
84e953cc-cd6f-43da-ae4e-4696d03f6331,f6483f49-7190-4ed1-b230-ebf5ab3da486,6340c414-e5f6-45b4-a570-b19373322e6a,SUBSCRIPTION_FAILURE,txn_7757ccd3e370,205.2,USD,UPI,FAILED,AUTHENTICATION_REQUIRED,AUTHENTICATION,HALTED,2026-08-14T11:42:50.492310,1
4c1fc61f-c19a-4274-8ce5-3717d8609739,f6483f49-7190-4ed1-b230-ebf5ab3da486,aa1dc7d0-1e7c-4c7f-900f-cd3a2efd103d,PAYMENT_FAILURE,txn_91d8cd97d8ae,120.42,USD,CARD,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-21T16:48:29.906846,0
6c1738e4-ea14-493d-a0fc-4f9239eb4173,f6483f49-7190-4ed1-b230-ebf5ab3da486,fd8f8b67-b4e9-4120-983a-99db24d9fc81,SUBSCRIPTION_FAILURE,txn_682462fd53b6,99.21,USD,CARD,FAILED,BANK_DECLINED,PAYMENT,HALTED,2026-05-28T16:38:58.822586,0
4f4a02cb-f10e-470e-9dbb-c840132c07e5,f6483f49-7190-4ed1-b230-ebf5ab3da486,5af5c6a4-396c-449a-b22e-86e4b5d3676a,CHECKOUT_ABANDONMENT,txn_6196bc6f0559,133.22,USD,CARD,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-22T18:19:02.244319,0
f48fdb85-50ae-4c4e-bba3-342d7f83d778,f6483f49-7190-4ed1-b230-ebf5ab3da486,05a6be92-5c13-4b3f-bf3e-8b06ce592448,CHECKOUT_ABANDONMENT,txn_2d82f63038e1,122.21,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-05T00:12:26.073353,0
9f450a9a-4f42-4851-bffc-1d6c8d2209bf,f6483f49-7190-4ed1-b230-ebf5ab3da486,bc844042-d60f-4900-8378-df8cce1ba21c,PAYMENT_FAILURE,txn_ccdfb8fc8505,232.02,USD,CARD,FAILED,NETWORK_ERROR,AUTHENTICATION,,2026-08-01T16:43:48.188996,0
d74114c6-d98f-4f76-9b37-c910b2cecb4b,f6483f49-7190-4ed1-b230-ebf5ab3da486,e3478275-087e-4eed-8a0b-e67c702621a8,PAYMENT_FAILURE,txn_f378fa6729b9,213.18,USD,WALLET,FAILED,PAYMENT_TIMEOUT,PAYMENT,,2026-07-14T04:30:29.438868,0
f5fb3b82-57ad-4798-ade1-3236d5e6fe69,f6483f49-7190-4ed1-b230-ebf5ab3da486,5823a88d-c1f9-4bf6-b3cf-29b6682497ad,SUBSCRIPTION_FAILURE,txn_cb2c71f6651d,138.65,USD,UPI,FAILED,PAYMENT_METHOD_EXPIRED,CONFIRMATION,CANCELED,2026-08-20T06:04:05.074036,0
04e17b3a-269c-4467-ad8b-e5306af749a6,f6483f49-7190-4ed1-b230-ebf5ab3da486,a3efb4f9-b922-4c73-9cee-dcbb965720b8,CHECKOUT_ABANDONMENT,txn_24ac215725f6,212.56,USD,UPI,FAILED,CUSTOMER_ABANDONED,AUTHENTICATION,,2026-08-03T15:46:43.134753,0
428aef3f-4146-41ca-a54b-c2acfd3bf14c,f6483f49-7190-4ed1-b230-ebf5ab3da486,f662460f-7f89-4f5b-aea3-5e48f7144b8f,CHECKOUT_ABANDONMENT,txn_065da49748c6,145.74,USD,WALLET,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-06-20T01:15:02.032016,0
6a6dab39-ef75-4b44-ae5c-fe28733ea070,f6483f49-7190-4ed1-b230-ebf5ab3da486,a94f9435-d394-4c75-b22c-540e57173ca4,SUBSCRIPTION_FAILURE,txn_2a7dfc30d44a,205.99,USD,NETBANKING,FAILED,AUTHENTICATION_REQUIRED,AUTHENTICATION,HALTED,2026-08-22T17:53:33.501215,1
2d0b05cb-8b0f-4624-8320-bb292c10bc3f,f6483f49-7190-4ed1-b230-ebf5ab3da486,5f5ba8e4-ba9c-467d-818d-0c33b847ceb8,PAYMENT_FAILURE,txn_1ed22b344680,169.67,USD,UPI,FAILED,NETWORK_ERROR,CONFIRMATION,,2026-08-15T04:26:22.035854,0
d23566bd-a689-4807-83dd-cff8dbb58a66,f6483f49-7190-4ed1-b230-ebf5ab3da486,32026471-bd73-439b-a373-7808b68f3fee,PAYMENT_FAILURE,txn_df86c78981c3,79.79,USD,WALLET,FAILED,NETWORK_ERROR,PAYMENT,,2026-08-06T12:51:11.392169,1
605cb02f-74f9-4373-992c-03ef57969682,f6483f49-7190-4ed1-b230-ebf5ab3da486,557b058a-17f8-4896-8cdd-5b1c658ad7f7,PAYMENT_FAILURE,txn_ffe51fccbc16,190.24,USD,NETBANKING,FAILED,NETWORK_ERROR,PAYMENT,,2026-08-23T07:35:28.073530,1
1cd7cc33-c945-48fd-8347-2aedb568f7be,f6483f49-7190-4ed1-b230-ebf5ab3da486,e4f43e09-37cd-4375-9b5c-66f57d4f41db,PAYMENT_FAILURE,txn_8619f9e5c62b,97.31,USD,UPI,FAILED,PAYMENT_TIMEOUT,AUTHENTICATION,,2026-08-23T15:23:05.544821,1
b54c0497-82d1-4e19-b250-ceddc1e857f6,f6483f49-7190-4ed1-b230-ebf5ab3da486,5d20ecf9-8f28-4ce3-8ca0-10093a69df77,SUBSCRIPTION_FAILURE,txn_4ae1136d6582,107.17,USD,CARD,FAILED,INSUFFICIENT_FUNDS,PAYMENT,CANCELED,2026-08-06T04:47:03.676639,1
77b3d564-497f-403b-8be1-b9d9b8050560,f6483f49-7190-4ed1-b230-ebf5ab3da486,6760fe19-d5bd-4505-a5e4-4d2d9feecb9f,PAYMENT_FAILURE,txn_4cd2d220f468,224.46,USD,CARD,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-17T18:04:53.483505,0
8d0dc0fc-3db7-4b7b-9beb-101089159ff4,f6483f49-7190-4ed1-b230-ebf5ab3da486,78a4cd9b-6901-4252-b5f8-0a531b6e57ea,PAYMENT_FAILURE,txn_6b288a053134,140.36,USD,UPI,FAILED,NETWORK_ERROR,PAYMENT,,2026-08-19T22:02:06.278314,1
652c56e9-0e93-4b93-b9e5-0b68b7af4adc,f6483f49-7190-4ed1-b230-ebf5ab3da486,ef497cfc-95fc-4c99-8f36-0f299a71ac93,OVERDUE_RECEIVABLE,txn_72f0d3882cc0,190.38,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,PAYMENT,,2026-08-13T09:36:10.681424,0
8ab43610-b4d0-43d5-82ad-db4a76e38913,f6483f49-7190-4ed1-b230-ebf5ab3da486,ff0042db-6f08-4f86-9ef1-d6ad37bc4b35,SUBSCRIPTION_FAILURE,txn_21eb388272af,150.25,USD,NETBANKING,FAILED,BANK_DECLINED,CONFIRMATION,HALTED,2026-08-05T08:06:45.192387,0
8a577556-6712-4535-9842-7195d104898e,f6483f49-7190-4ed1-b230-ebf5ab3da486,d1b30bb9-ddf6-4a92-a6d8-56695a61f157,PAYMENT_FAILURE,txn_ef66f91fa9c5,189.09,USD,UPI,FAILED,PAYMENT_TIMEOUT,CONFIRMATION,,2026-08-12T02:51:17.040455,1
c1104ccc-db70-4833-8df3-19c3313fe069,f6483f49-7190-4ed1-b230-ebf5ab3da486,ac897b66-23f2-416d-8e75-94f924d46e8a,CHECKOUT_ABANDONMENT,txn_766792fbbe13,194.49,USD,UPI,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-04T15:13:09.410763,0
757c83ec-e699-40ae-90dc-055a7afab97a,f6483f49-7190-4ed1-b230-ebf5ab3da486,aba11d67-aa33-4916-807d-428ebbd52346,CHECKOUT_ABANDONMENT,txn_6bc5638a27a1,61.79,USD,UPI,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-12T15:05:37.553782,0
b23f5691-ad8d-4673-b82a-d182c14df646,f6483f49-7190-4ed1-b230-ebf5ab3da486,3b8eaa26-409f-4089-9efa-65f5fb72480a,OVERDUE_RECEIVABLE,txn_1e35c72f9aba,135.41,USD,NETBANKING,FAILED,AUTHENTICATION_REQUIRED,CONFIRMATION,,2026-08-22T22:24:38.094603,1
8ca3dec7-eb94-460d-92ac-782c0992fe4f,f6483f49-7190-4ed1-b230-ebf5ab3da486,fae66ef2-fa6a-4cd3-8870-b2525f47e210,PAYMENT_FAILURE,txn_c12acb078a88,104.81,USD,UPI,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-08-21T16:50:18.304316,0
03e2b0eb-8872-4692-ad09-2082b1071912,f6483f49-7190-4ed1-b230-ebf5ab3da486,d6050aa7-2368-49a4-93d2-cdf0929e29ff,PAYMENT_FAILURE,txn_a350ee0260e5,135.37,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-07T08:36:30.937519,0
2547a932-0870-4e51-9044-74389e0605cd,f6483f49-7190-4ed1-b230-ebf5ab3da486,99c08c4e-e0ae-42bc-a699-3c8afdf28ca9,PAYMENT_FAILURE,txn_7614ae41b0a2,91.05,USD,CARD,FAILED,AUTHENTICATION_REQUIRED,CONFIRMATION,,2026-08-13T17:48:23.941868,1
7c8a8ee6-4fb0-472a-ad3b-14c3cc3ed117,f6483f49-7190-4ed1-b230-ebf5ab3da486,42815f6a-41df-4bd4-aa1a-162e86bbd959,CHECKOUT_ABANDONMENT,txn_22387dc2f6c4,106.66,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-17T01:25:23.731242,1
e9fb2b3c-ad1a-4019-8717-7ce045b32c6b,f6483f49-7190-4ed1-b230-ebf5ab3da486,b3ba5a71-c138-431a-a2a9-8aae0fd12639,PAYMENT_FAILURE,txn_493b74134a29,139.41,USD,CARD,FAILED,AUTHENTICATION_REQUIRED,AUTHENTICATION,,2026-08-17T17:34:43.291641,1
bf63c16c-86ee-4889-b520-b9e4f7f26b07,f6483f49-7190-4ed1-b230-ebf5ab3da486,b5328a1d-52ea-4b34-91ac-efab67ee855e,SUBSCRIPTION_FAILURE,txn_9824e34b52dc,55.84,USD,UPI,FAILED,NETWORK_ERROR,CONFIRMATION,HALTED,2026-07-10T15:02:03.722535,1
16624bc9-3393-4053-959e-119a4bab83d0,f6483f49-7190-4ed1-b230-ebf5ab3da486,cf03a11b-3808-4135-99b1-eebf9fcc6957,PAYMENT_FAILURE,txn_79dbd01012ce,198.72,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-07-21T08:03:30.868747,0
cda2ef95-4aef-49d5-a190-32df09795265,f6483f49-7190-4ed1-b230-ebf5ab3da486,31d65c41-2386-4527-b33f-d8b92d556eea,PAYMENT_FAILURE,txn_9d9966878b67,209.89,USD,NETBANKING,FAILED,BANK_DECLINED,AUTHENTICATION,,2026-08-17T11:48:32.993934,0
8dd3e0de-f4fa-4e5e-84f7-d55d801a6fb4,f6483f49-7190-4ed1-b230-ebf5ab3da486,8e096338-f589-4b87-9303-6d89fb1c649d,PAYMENT_FAILURE,txn_ae4babae00e5,153.4,USD,CARD,FAILED,NETWORK_ERROR,AUTHENTICATION,,2026-08-15T12:53:57.367493,1
820eb188-b419-42d2-8210-ec37a57706b7,f6483f49-7190-4ed1-b230-ebf5ab3da486,42815f6a-41df-4bd4-aa1a-162e86bbd959,PAYMENT_FAILURE,txn_eec8b088b6e2,157.71,USD,NETBANKING,FAILED,NETWORK_ERROR,AUTHENTICATION,,2026-08-21T03:08:32.746899,1
fa54bc4f-33c2-461c-a77d-17e7cb3c3cae,f6483f49-7190-4ed1-b230-ebf5ab3da486,28c3d868-e205-47eb-b3bf-cbce1be35fc2,CHECKOUT_ABANDONMENT,txn_a9e4bf24bab1,154.04,USD,CARD,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-14T09:25:39.119573,1
c95524e3-6eca-48bd-9ed0-f6c766f9d5a5,f6483f49-7190-4ed1-b230-ebf5ab3da486,0b5dcb44-62ed-431f-ac56-ad93a0f4e957,CHECKOUT_ABANDONMENT,txn_af1b40807eff,121.63,USD,UPI,FAILED,CUSTOMER_ABANDONED,CONFIRMATION,,2026-08-02T06:36:55.822509,0
b81b2e6e-6284-437d-9f19-c6deb9757903,f6483f49-7190-4ed1-b230-ebf5ab3da486,1c9f7e21-c182-4632-ac24-df9974c6a800,PAYMENT_FAILURE,txn_5ced520415a8,121.29,USD,UPI,FAILED,PAYMENT_METHOD_EXPIRED,PAYMENT,,2026-08-21T14:06:49.897708,1
c55d0941-7433-47be-9716-6b341cca5c97,f6483f49-7190-4ed1-b230-ebf5ab3da486,c5a7bb32-ab5a-45f8-be60-f874070e2fe2,PAYMENT_FAILURE,txn_7a25db44c80a,212.14,USD,UPI,FAILED,BANK_DECLINED,AUTHENTICATION,,2026-08-12T10:13:38.302248,0
b82d53ae-4d46-4810-b68b-d737b0182e89,f6483f49-7190-4ed1-b230-ebf5ab3da486,b09193b8-3abe-4d83-90ea-d56aed39355d,SUBSCRIPTION_FAILURE,txn_1d4819bdfc55,259.65,USD,UPI,FAILED,AUTHENTICATION_REQUIRED,AUTHENTICATION,CANCELED,2026-08-16T19:05:51.862098,1
c901ecca-e9a0-4bda-9cee-ca686889b014,f6483f49-7190-4ed1-b230-ebf5ab3da486,b6460fce-0558-40a0-8994-798a1638c12c,PAYMENT_FAILURE,txn_b43d35e9c4ff,229.79,USD,WALLET,FAILED,AUTHENTICATION_REQUIRED,AUTHENTICATION,,2026-08-22T05:45:50.107048,1
d79228ea-ef3f-4b33-86e7-37d26002b967,f6483f49-7190-4ed1-b230-ebf5ab3da486,c32f1421-47be-4902-a97e-43510c8c8747,SUBSCRIPTION_FAILURE,txn_31e2db6bcc5f,184.67,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,HALTED,2026-08-05T16:59:56.482086,1
8a540809-806a-4fad-970b-c4a3c47e8d43,f6483f49-7190-4ed1-b230-ebf5ab3da486,a1b47180-298c-4796-abb5-629c11a8f0af,PAYMENT_FAILURE,txn_e981423a4e62,105.12,USD,CARD,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-07T06:08:36.741324,1
c6facfd3-e32f-4529-80a4-700c96ff6f1c,f6483f49-7190-4ed1-b230-ebf5ab3da486,bdb23f13-4112-4656-b789-86c575fbbef5,CHECKOUT_ABANDONMENT,txn_2f18a2ec4d3b,51.77,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,AUTHENTICATION,,2026-08-16T19:55:21.308787,0
e7b5c8db-5351-418b-9dbf-8a885ada55ad,f6483f49-7190-4ed1-b230-ebf5ab3da486,fd8f8b67-b4e9-4120-983a-99db24d9fc81,CHECKOUT_ABANDONMENT,txn_694a2364d1a7,109.31,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-10T09:20:45.096044,0
14750188-4a3a-4203-98f7-27dfa3df94ad,f6483f49-7190-4ed1-b230-ebf5ab3da486,e7e37167-05d9-4364-8601-24c70ff15d80,PAYMENT_FAILURE,txn_86c5545b0c9e,137.3,USD,UPI,FAILED,INSUFFICIENT_FUNDS,AUTHENTICATION,,2026-08-06T03:48:00.373350,0
5739d94b-5641-4024-980c-08af6e1ceb5b,f6483f49-7190-4ed1-b230-ebf5ab3da486,5e10cc7f-2921-4ff2-a893-3570d47b3773,PAYMENT_FAILURE,txn_4936b73d15c0,70.84,USD,CARD,FAILED,NETWORK_ERROR,AUTHENTICATION,,2026-08-18T17:47:49.509136,1
dd4edf97-1972-4f4d-9bae-fec874a30543,f6483f49-7190-4ed1-b230-ebf5ab3da486,6f1f4b03-82d0-4b04-b3cb-63a12987b4c1,CHECKOUT_ABANDONMENT,txn_d339fba4fcf3,185.75,USD,UPI,FAILED,CUSTOMER_ABANDONED,AUTHENTICATION,,2026-08-22T16:28:19.284537,0
b6ec21f6-37fd-4a20-886e-a58b5bce2cb2,f6483f49-7190-4ed1-b230-ebf5ab3da486,95e84d84-00cd-4ed0-8043-beafb1abb08a,PAYMENT_FAILURE,txn_648a8b1d775a,156.0,USD,WALLET,FAILED,PAYMENT_TIMEOUT,CONFIRMATION,,2026-08-19T16:45:06.600741,1
1eaf9434-38c6-4d13-8e76-227d2c4530d0,f6483f49-7190-4ed1-b230-ebf5ab3da486,31d65c41-2386-4527-b33f-d8b92d556eea,CHECKOUT_ABANDONMENT,txn_600bb9796002,212.94,USD,NETBANKING,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-12T06:42:48.962762,0
3ff452ce-4b2a-4e90-843c-497572afe44c,f6483f49-7190-4ed1-b230-ebf5ab3da486,7c25fc6f-2d26-4072-ac1b-408717e591a4,PAYMENT_FAILURE,txn_292f0535d2b3,161.54,USD,WALLET,FAILED,NETWORK_ERROR,AUTHENTICATION,,2026-08-20T13:50:46.298186,1
aa26ab6b-d865-48fc-b40c-9813c48d2542,f6483f49-7190-4ed1-b230-ebf5ab3da486,0d2abe9c-ac7a-4d60-a850-7fcc1ec44a53,CHECKOUT_ABANDONMENT,txn_b7ed8c007d9d,181.06,USD,UPI,FAILED,CUSTOMER_ABANDONED,PAYMENT,,2026-08-05T09:31:31.080178,1
183d2469-dabc-4232-989e-a30a4f1e0375,f6483f49-7190-4ed1-b230-ebf5ab3da486,d9d9c19d-28bb-4d18-bf44-6b36b8d805ed,PAYMENT_FAILURE,txn_cc588bf4ba33,123.27,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-07-10T02:03:43.978337,0
75d936d3-96aa-4cd2-8f2e-2e683108f7e8,f6483f49-7190-4ed1-b230-ebf5ab3da486,20327acb-d5e0-41cf-9b83-05efc96b3fd6,PAYMENT_FAILURE,txn_57507a7de803,240.83,USD,NETBANKING,FAILED,PAYMENT_METHOD_EXPIRED,CONFIRMATION,,2026-08-03T07:37:12.333774,0
93dbfb6b-38e6-4899-8442-83dca26ed867,f6483f49-7190-4ed1-b230-ebf5ab3da486,5823a88d-c1f9-4bf6-b3cf-29b6682497ad,PAYMENT_FAILURE,txn_7963affb155f,135.45,USD,NETBANKING,FAILED,NETWORK_ERROR,PAYMENT,,2026-07-30T11:32:22.394034,1
4e0b1c6e-344e-4865-aa23-049f23344bfa,f6483f49-7190-4ed1-b230-ebf5ab3da486,56af6a8f-3f9f-40c3-88b9-bf7f1a11a11f,PAYMENT_FAILURE,txn_75edd4ff82f4,162.04,USD,NETBANKING,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-08-23T19:16:32.737834,1
4f260e8d-d7b1-4183-b09e-edb517256391,f6483f49-7190-4ed1-b230-ebf5ab3da486,c150f456-9568-42d8-8d42-f2f73baa5833,PAYMENT_FAILURE,txn_8fd1e63ad4a1,38.44,USD,WALLET,FAILED,INSUFFICIENT_FUNDS,CONFIRMATION,,2026-08-16T11:14:26.895225,1
